AnimalType,AgeUponOutcome,Breed,Color,SexuponOutcome
1,365,811,329,2
1,365,763,318,3
0,730,640,296,3
0,60,640,63,2
1,1460,842,289,3
1,1460,433,329,1
1,1460,249,58,3
1,180,1061,38,0
0,120,640,38,2
0,150,640,296,3
1,150,696,25,3
1,1825,249,307,2
0,730,637,139,0
0,30,640,38,0
1,60,696,274,3
0,21,640,111,1
0,730,640,105,2
1,150,125,130,3
1,365,1066,307,0
1,180,787,329,2
0,120,640,5,2
1,365,696,88,1
0,90,640,41,2
0,7,640,14,1
0,2555,632,220,2
0,240,631,291,3
0,90,640,104,3
1,30,696,25,2
0,330,640,86,3
1,2920,307,130,2
0,21,640,5,0
0,1095,640,38,3
1,2190,696,274,2
0,730,640,41,0
1,1095,1066,98,2
0,21,640,220,1
1,2920,61,98,2
1,365,45,289,2
1,120,61,289,3
1,3650,1146,258,2
0,120,640,104,3
1,300,1186,250,3
0,1825,640,140,3
1,300,104,38,2
0,365,1251,59,2
1,365,1274,320,3
1,365,1066,86,2
1,1460,781,178,0
1,365,1066,329,3
1,365,1066,36,2
0,2920,1251,211,2
0,14,640,5,1
1,2555,1065,86,3
0,120,640,139,3
1,365,847,131,2
1,180,720,5,2
0,21,640,38,4
0,4380,795,260,2
0,60,640,63,3
0,2190,632,41,2
1,365,1135,226,0
1,2555,664,210,3
0,1095,640,5,1
1,120,214,185,2
0,60,640,38,0
0,21,640,38,1
0,60,640,296,0
1,210,696,252,3
0,730,640,63,0
0,60,640,5,1
1,210,1257,130,2
0,150,1251,211,0
1,2190,1066,330,3
0,365,640,296,0
1,3285,297,38,3
0,60,1251,214,2
0,28,640,5,1
0,4,640,291,0
1,1095,1319,2,2
0,365,640,38,0
1,90,1274,274,2
0,365,640,104,3
0,240,640,220,3
1,180,856,150,3
1,2555,1319,318,3
0,60,640,38,2
0,1095,640,296,0
1,365,878,289,3
0,60,640,38,2
1,365,249,38,3
1,365,450,38,2
1,60,307,307,2
0,210,640,296,0
1,1460,1066,289,3
0,300,640,63,4
1,730,407,99,3
1,60,1100,38,2
1,210,1291,38,1
0,30,640,63,2
1,730,559,329,3
0,90,640,111,2
0,60,640,220,2
1,365,853,38,3
0,14,640,194,4
1,1095,681,5,3
0,21,640,63,0
0,14,640,220,0
1,365,1066,324,1
1,730,383,130,2
1,730,1083,130,2
1,30,696,25,2
1,300,1367,252,3
0,90,637,104,0
0,60,640,216,2
1,730,365,318,3
1,1460,847,131,2
0,60,640,111,3
1,1095,112,6,3
1,150,787,307,2
0,730,640,296,3
1,2190,1232,226,3
1,30,490,114,0
1,90,930,318,3
1,180,1175,31,2
0,30,637,220,1
1,60,165,38,3
1,1825,847,5,2
1,1095,1066,329,2
1,730,74,89,2
1,1095,559,36,3
0,30,640,104,0
1,1095,1236,88,2
1,1095,847,318,2
1,2190,962,38,2
0,5110,1251,186,3
1,2555,1048,259,3
1,2555,1066,226,2
0,7,640,139,0
1,1095,472,163,3
1,730,27,342,2
0,60,640,5,2
0,365,640,111,3
0,1095,640,291,0
0,21,640,139,0
1,730,847,226,3
1,730,450,274,3
0,60,640,5,2
1,1095,1066,41,2
1,150,1105,89,0
0,300,640,38,3
0,7,640,296,4
1,2190,1066,130,2
1,5110,450,36,2
1,365,450,353,3
1,60,900,38,2
1,730,774,353,2
1,30,307,130,1
1,150,504,239,3
1,120,335,36,3
0,365,640,104,3
1,300,930,289,3
1,60,847,289,2
0,730,1251,205,4
0,14,640,139,0
0,90,640,5,4
1,1825,755,38,2
1,30,1066,274,1
1,730,167,289,3
0,210,640,216,2
1,1460,383,130,2
1,365,383,13,2
1,2190,616,248,3
0,150,640,104,0
0,1460,1251,260,2
0,365,640,296,3
1,60,407,99,2
1,2920,1066,10,3
0,730,640,139,3
0,28,640,86,1
1,180,449,307,2
0,2190,640,320,2
0,730,640,86,2
1,4015,1006,166,3
1,60,696,226,2
1,1825,450,329,2
0,60,637,296,3
0,60,640,5,2
1,2555,1066,38,0
1,730,847,5,3
0,365,640,296,3
1,730,121,250,3
1,365,696,114,1
1,2555,1136,131,2
0,1095,640,104,2
1,1460,166,224,0
0,2920,640,296,3
1,2920,1170,329,3
1,1095,156,329,2
1,30,236,307,0
0,21,640,111,1
0,60,640,104,3
1,90,1066,38,3
0,30,1271,141,3
1,730,227,25,1
0,30,640,139,3
1,730,1066,89,0
1,300,1066,86,1
1,270,847,358,0
1,365,450,88,4
1,60,407,324,3
1,5,1066,259,0
0,365,640,41,3
1,730,45,5,3
0,3650,640,147,3
1,30,847,252,3
0,365,640,41,3
1,2190,450,318,2
1,730,420,329,2
0,60,640,104,2
1,1460,962,318,2
1,2190,450,329,3
1,240,855,307,3
1,365,764,169,2
1,730,266,320,3
0,30,640,324,0
0,300,632,68,4
0,21,640,86,0
1,3285,566,84,3
1,1095,559,226,2
1,365,1291,330,3
1,730,1066,86,2
1,365,962,318,2
1,1095,962,318,2
1,180,1066,86,3
0,7,640,5,4
1,1095,503,88,3
0,60,640,139,3
1,365,1066,98,3
1,730,1365,5,3
0,730,640,104,0
1,1825,1104,6,2
1,210,865,289,3
1,2920,27,353,2
1,730,365,98,2
1,730,1274,318,3
0,60,640,195,3
0,60,640,291,3
1,150,847,130,3
1,210,847,358,2
1,1095,696,114,2
0,365,640,104,1
1,2190,559,226,3
1,60,473,5,2
0,2920,640,38,1
1,60,1215,98,2
0,7,640,216,4
0,90,640,111,3
1,1460,559,36,2
1,1825,763,318,2
0,120,640,139,0
0,21,640,38,4
1,2190,1236,204,0
0,14,640,318,1
1,60,249,320,3
1,730,890,86,2
0,60,640,5,0
0,365,640,38,1
1,1825,44,88,3
0,60,640,86,1
0,2920,632,38,3
1,730,504,187,1
0,120,640,86,2
1,2920,911,289,3
0,365,640,104,2
0,1825,640,104,0
0,28,640,216,1
1,1825,458,130,3
1,30,865,338,2
0,28,640,68,1
1,365,176,358,3
1,1460,712,36,2
1,365,450,165,2
1,1460,450,192,3
0,21,640,111,4
0,1460,1251,111,2
0,210,640,104,2
0,30,640,61,0
0,150,640,296,3
0,60,640,5,2
0,365,640,68,3
1,270,438,114,3
0,60,1251,260,3
0,365,947,104,3
1,730,438,25,3
0,365,640,38,4
0,730,637,85,3
1,240,45,38,3
0,730,640,216,3
1,14,469,318,0
1,1095,27,38,2
1,150,730,336,2
1,120,847,5,1
1,365,1066,318,3
0,30,640,220,1
1,210,307,250,2
0,14,640,5,0
0,120,640,296,3
0,21,640,111,4
1,90,847,38,2
0,60,640,38,3
1,365,1355,274,0
1,2190,847,226,3
1,1460,726,163,2
1,730,764,318,2
1,1095,1370,114,3
1,1460,450,25,2
1,2190,1066,17,3
1,60,450,130,2
0,4745,1168,260,2
1,4380,306,130,0
0,60,640,104,2
1,60,862,38,3
1,150,559,114,2
0,1095,640,38,0
0,365,637,5,2
0,90,640,104,3
1,1825,450,289,2
0,90,640,220,2
0,21,640,86,4
1,730,585,226,3
0,120,640,104,2
0,150,637,111,3
1,90,407,56,3
0,60,640,104,0
1,1460,498,329,2
0,30,640,267,2
1,1095,1365,276,3
0,30,640,5,1
1,365,450,329,3
1,730,1343,338,2
0,28,636,5,0
1,730,1344,353,1
0,240,640,291,3
0,60,640,111,2
1,365,495,289,2
0,30,640,104,0
0,6570,639,216,2
1,365,1066,98,2
0,1825,640,38,3
1,30,847,5,0
0,240,640,139,3
1,365,27,330,3
1,730,450,334,2
1,1095,450,318,3
1,210,1077,98,2
1,1095,268,38,2
0,2920,640,38,3
1,3650,1095,274,2
1,365,450,318,2
0,21,640,104,1
1,730,1145,178,2
1,1460,847,150,2
1,30,1105,5,0
1,1825,559,248,2
0,150,632,5,2
1,150,559,36,3
1,60,847,38,0
1,730,835,329,2
0,2920,1251,211,2
0,730,632,296,3
0,3285,336,220,3
0,730,637,5,2
1,730,450,38,2
1,365,847,289,2
0,30,640,104,1
0,30,632,11,0
0,21,640,38,4
1,6,477,329,4
1,2920,1066,98,0
1,90,61,128,2
1,730,1322,88,3
1,730,450,36,3
1,2920,436,150,2
1,21,1066,329,0
1,730,249,38,3
0,120,640,104,3
0,365,640,38,1
0,2,640,86,0
1,2555,450,130,2
1,60,538,130,1
0,60,640,5,3
1,730,449,25,2
1,300,450,274,3
0,180,637,301,3
1,730,559,289,3
0,60,640,216,2
0,1095,640,291,3
1,2555,74,329,3
1,1825,1014,274,2
1,330,450,88,2
1,1460,649,318,2
1,365,1066,250,2
0,60,640,104,3
1,365,890,38,0
1,730,438,88,2
0,730,632,63,2
0,150,1251,260,1
1,240,229,36,2
1,730,1066,130,3
1,730,1009,166,3
0,730,640,5,4
1,365,450,320,2
1,365,868,38,2
1,90,450,131,1
1,730,1170,307,3
0,6,1251,345,0
1,150,869,5,2
1,150,450,307,3
0,30,640,216,1
1,1095,711,36,2
0,60,640,104,3
1,1825,1066,38,3
1,30,720,114,3
1,2190,196,36,3
0,730,640,320,0
0,180,640,318,0
1,300,61,289,1
1,365,307,89,3
1,730,811,289,2
0,1095,640,139,3
1,365,1066,185,3
0,2190,640,139,3
0,60,640,5,3
0,90,640,295,3
1,150,1170,307,2
1,1095,962,5,2
1,2920,847,5,3
1,60,450,130,3
0,730,640,111,3
0,60,640,5,2
1,730,125,38,2
0,30,640,5,4
0,3,640,5,4
0,2920,640,5,2
1,14,1066,38,1
1,365,1291,86,3
0,90,640,220,1
1,1460,1128,165,3
1,365,847,5,3
0,30,640,5,1
1,1095,450,289,3
1,2920,61,353,2
0,14,640,167,1
1,30,847,38,2
1,365,176,289,3
1,730,450,38,2
0,21,640,220,1
0,60,640,104,2
1,730,1220,307,1
0,120,640,111,3
0,365,637,104,0
0,21,640,104,4
0,210,640,139,3
1,1460,962,194,3
1,730,1365,5,2
0,60,640,216,2
1,730,764,334,2
0,365,640,38,1
1,1095,55,185,3
0,21,640,139,0
1,730,450,307,2
1,365,696,36,3
1,365,720,5,3
1,730,696,239,3
1,365,585,36,3
1,120,481,38,2
0,180,640,139,3
1,150,383,308,3
0,28,640,139,0
1,730,1066,86,1
1,60,847,349,0
0,365,640,5,4
1,1460,1066,38,2
0,730,640,104,0
1,1460,1243,166,3
1,365,112,5,3
0,60,640,296,3
1,730,227,36,2
0,30,640,221,1
0,730,640,104,3
0,730,640,320,2
1,4745,361,38,2
1,60,450,99,1
1,1460,450,38,2
1,730,1365,272,2
1,150,847,274,3
0,90,640,216,1
1,4380,696,25,3
1,365,1236,289,1
1,90,365,88,1
0,30,640,296,0
1,30,878,177,2
1,730,1040,274,2
1,90,847,38,2
0,60,640,38,2
1,4380,450,329,0
0,14,640,111,4
1,1460,450,329,2
0,60,640,38,2
0,210,637,104,3
1,300,450,274,1
1,730,1066,318,3
0,730,640,5,2
0,2,1251,260,0
1,730,747,191,2
1,2190,450,226,3
1,730,438,274,2
1,1460,696,307,2
1,1095,1065,86,1
0,180,640,111,4
1,1825,955,25,3
1,730,980,36,3
1,365,700,114,2
0,730,640,318,1
0,730,632,41,3
1,1825,696,36,2
1,3650,962,318,3
1,365,547,5,3
1,150,610,320,2
1,60,365,274,3
1,365,214,274,3
1,120,1336,41,1
0,30,640,5,1
0,180,640,291,3
1,2555,463,274,3
1,1825,980,263,3
0,60,640,111,1
1,1095,504,239,2
1,2190,962,318,2
1,2190,121,130,3
1,365,889,5,0
0,365,637,111,2
1,60,125,103,3
1,270,1365,36,1
0,90,640,104,3
0,60,640,38,2
1,1460,1066,130,3
0,30,640,38,2
0,14,640,216,4
1,730,407,51,3
1,4380,1154,130,3
0,60,640,111,0
1,4745,298,38,3
1,1825,504,226,2
1,1825,695,36,2
1,150,1066,165,3
1,2920,1236,342,3
0,730,640,104,2
0,730,640,296,0
1,5110,450,88,1
1,60,1066,250,3
1,1825,1026,38,2
1,5475,1236,274,0
1,2190,847,358,0
1,365,1066,165,3
1,2190,248,38,2
0,21,640,104,1
1,300,1066,89,1
1,120,810,353,1
0,1825,632,295,3
1,1095,232,239,2
1,730,1232,226,2
0,3285,640,216,2
1,300,74,36,2
1,1095,407,280,3
0,90,640,139,3
1,180,112,250,3
0,1095,1207,41,3
1,1095,1066,178,2
1,1095,696,36,0
1,3285,1197,36,3
0,365,637,5,0
0,90,632,323,3
0,365,640,324,0
0,90,640,167,1
1,1460,1066,329,3
0,730,640,5,2
1,150,966,187,1
0,4380,640,139,0
0,7,640,5,0
1,365,890,5,1
1,365,1066,98,3
0,21,640,63,0
1,1095,73,36,2
0,30,640,318,0
1,90,1255,38,2
0,60,640,5,2
1,1825,1066,318,3
1,1095,450,329,3
1,4380,37,318,1
0,2190,639,68,1
1,2190,383,98,3
1,2920,517,137,3
1,365,847,38,2
1,1825,479,88,3
0,28,640,5,1
1,1825,379,6,2
0,730,640,63,4
1,1095,1170,353,2
1,1460,307,98,3
1,270,847,5,2
1,365,1066,329,0
1,180,1066,185,3
0,730,640,41,3
1,2920,847,250,3
0,60,640,332,2
1,3650,1221,88,1
1,270,501,274,2
0,60,640,5,2
1,1095,211,318,3
0,30,640,104,1
0,4015,637,318,2
1,2555,1203,25,3
1,365,1255,38,2
1,730,199,114,3
0,60,640,104,3
1,2190,847,38,3
1,730,1066,178,0
0,60,640,86,2
1,60,27,130,2
1,365,865,130,3
0,60,640,320,3
0,150,640,220,1
1,3650,811,353,3
1,730,521,36,3
1,60,101,48,3
0,14,640,296,0
1,365,1114,165,2
1,1095,715,163,2
1,730,908,353,2
1,365,847,5,3
1,1825,125,38,3
1,4380,74,38,3
1,365,74,38,2
1,60,450,289,3
1,365,365,278,0
1,60,280,274,1
1,180,61,249,3
1,730,559,38,3
1,730,1065,86,3
1,365,1329,250,3
0,730,640,216,4
0,300,640,104,1
1,730,1254,38,1
0,365,640,5,2
1,2555,383,48,3
0,90,640,104,2
0,365,640,5,0
1,30,847,38,0
1,730,820,259,2
0,730,640,5,1
1,365,125,320,3
1,150,764,353,1
1,1095,1105,89,2
0,60,637,220,2
1,365,1170,320,3
0,1095,640,104,4
0,5840,632,38,2
1,730,91,353,2
0,730,640,139,3
1,365,958,25,2
1,730,1066,289,2
0,60,640,5,2
0,1095,640,38,1
1,730,962,318,2
1,365,847,358,3
0,60,637,104,2
1,1095,1255,250,0
1,365,450,329,1
1,2555,450,330,0
1,730,525,166,3
1,270,847,5,2
1,3285,529,88,2
0,730,640,63,1
1,240,74,351,2
0,7,640,63,0
1,365,987,342,3
0,30,1271,260,1
0,365,640,104,3
1,2190,755,58,3
1,60,665,330,3
1,6205,450,88,2
1,60,369,185,3
1,730,847,38,3
1,3650,297,98,3
1,2555,559,329,3
1,730,1066,185,3
0,365,640,296,0
0,60,640,111,2
1,730,74,289,3
1,4745,450,289,2
1,1460,1066,330,2
1,3285,518,239,2
1,365,531,36,3
0,1095,640,63,4
0,365,640,139,0
1,1825,167,320,3
1,60,69,166,0
1,730,450,177,2
1,60,847,114,2
0,90,640,111,3
1,1095,538,130,3
0,28,1251,211,0
0,365,640,220,2
0,21,640,216,0
0,1095,640,220,0
0,60,640,167,2
0,14,640,5,4
0,30,640,63,0
1,30,865,338,2
1,730,74,25,2
1,3285,847,5,3
1,60,847,307,3
1,150,1066,86,2
1,365,101,329,2
1,365,450,289,2
0,7,640,86,4
0,28,640,104,1
1,365,249,5,1
1,730,450,88,3
1,180,847,150,3
1,365,450,88,2
0,60,640,38,3
1,300,226,36,1
1,300,847,165,2
1,1095,450,131,2
0,150,640,139,3
1,300,454,137,2
1,3650,450,289,2
0,365,639,296,3
1,1460,1145,5,3
1,1825,450,89,0
0,730,632,139,3
1,2190,74,226,3
1,180,55,165,3
0,30,640,63,1
1,1095,450,274,3
0,14,640,111,1
1,210,755,38,1
1,1460,811,318,3
0,60,640,38,2
0,60,639,5,3
1,2190,649,98,1
0,60,640,296,3
1,365,351,318,2
1,730,494,274,2
0,730,640,86,3
1,365,438,307,0
1,730,51,98,3
0,1825,631,139,3
1,2555,1291,130,2
1,210,1066,329,2
1,150,559,88,3
0,30,640,38,3
0,365,640,320,2
1,730,298,10,3
0,5,640,5,4
0,2190,640,104,0
1,365,1066,86,2
0,21,640,111,0
1,21,847,38,0
0,14,640,318,4
1,365,450,353,3
1,730,847,38,2
0,90,1251,211,1
1,365,847,5,2
1,3650,1145,276,3
0,120,640,216,2
0,30,640,63,0
1,730,450,178,0
1,365,450,329,3
1,1825,1066,329,2
0,2190,640,5,0
1,2920,955,36,3
0,365,640,5,0
1,150,764,318,0
1,2555,196,36,2
1,1460,811,318,3
0,365,640,68,1
0,120,640,139,3
0,1460,640,220,2
1,730,1232,250,3
0,730,640,5,2
1,730,888,38,1
1,3650,450,358,0
0,60,640,139,3
1,2190,781,98,1
1,730,626,318,3
0,1095,640,63,3
0,120,640,337,1
0,365,640,5,0
0,180,640,111,2
0,365,640,291,3
0,60,640,38,3
0,3,640,38,4
1,730,683,5,3
0,1460,640,216,1
0,21,640,111,1
1,365,61,248,2
0,1825,640,320,3
1,730,1365,114,3
1,3650,504,5,2
1,730,1255,130,2
1,730,936,36,2
0,365,640,216,2
1,60,847,5,2
1,180,1116,330,2
1,1095,538,192,2
1,365,956,36,1
0,1095,632,220,2
0,4015,640,38,3
1,1095,1305,166,3
1,1095,186,349,2
1,365,1291,98,2
0,30,640,347,2
1,60,61,289,3
0,60,1251,186,3
0,21,640,111,0
0,330,639,41,2
0,14,640,104,1
1,1095,1365,25,2
0,2190,633,42,3
1,2555,847,130,2
1,120,847,88,2
1,30,450,25,1
0,7,640,38,4
1,7,54,307,1
1,2555,1236,204,2
1,2190,450,274,2
0,28,640,5,4
1,90,923,338,2
1,4380,307,130,2
1,365,74,25,0
1,1095,1066,250,2
0,1095,640,38,3
1,30,696,25,3
1,60,538,130,3
0,60,640,111,2
0,30,632,86,0
0,120,640,291,0
0,365,640,38,0
0,30,640,5,1
0,365,640,291,0
1,365,450,36,2
1,1460,1373,5,3
0,30,640,5,0
1,365,1066,165,3
1,2920,167,307,0
1,730,1197,5,2
1,365,365,274,3
1,730,914,338,2
1,365,125,88,3
0,730,640,291,0
0,90,632,5,1
0,90,640,5,1
1,730,696,36,2
0,7,640,104,1
0,90,640,167,2
0,120,640,5,3
0,7,640,5,1
1,4380,1236,353,2
1,365,495,88,3
1,2190,1075,38,3
0,2920,640,104,1
1,365,559,26,2
1,365,1077,165,2
0,28,640,104,4
0,1,640,63,4
1,365,450,289,1
1,1095,961,318,3
0,4,640,68,4
1,30,125,37,1
1,730,577,25,2
1,2920,1066,89,0
0,30,632,318,1
0,90,632,111,2
1,730,696,252,3
1,240,847,5,2
0,14,640,320,4
1,300,1365,274,2
1,60,1066,36,1
0,365,640,104,3
0,730,640,5,4
1,1460,450,329,2
1,365,847,130,3
1,1825,27,330,0
0,365,632,104,3
0,1825,337,105,2
1,2555,1066,289,3
1,120,1066,165,0
0,730,640,216,0
0,240,640,38,2
1,1095,391,130,2
1,730,450,130,1
0,30,640,291,0
1,365,696,25,2
0,1825,640,216,2
0,14,640,111,4
0,7,640,224,4
1,730,1158,69,3
1,300,1066,130,1
1,2555,234,86,3
1,60,1066,98,2
1,3650,980,5,3
0,60,640,296,3
0,60,640,41,2
1,3285,61,358,2
1,180,450,114,2
1,210,463,289,2
0,365,640,41,2
1,3285,313,329,3
0,120,1251,211,0
1,1825,1066,329,2
1,730,450,88,3
1,1460,1365,36,2
1,365,648,259,1
1,1095,401,274,3
1,30,450,36,0
0,3,640,20,0
1,1460,125,48,2
1,730,1125,330,2
0,60,640,5,1
1,2555,179,307,2
0,60,640,139,3
0,30,640,220,1
1,21,1066,250,0
1,365,988,263,2
1,365,1255,318,0
0,90,639,41,2
0,21,637,194,1
0,21,1251,186,0
0,30,640,11,0
0,730,637,104,3
1,730,450,130,0
1,150,86,320,3
1,730,1026,239,2
1,365,846,318,3
0,90,640,111,2
0,365,640,216,4
0,60,640,104,3
0,60,640,104,3
1,330,973,38,3
1,150,111,130,2
1,90,112,36,3
0,365,639,63,2
1,365,450,289,3
0,28,637,5,1
1,730,1066,130,2
1,365,401,274,4
1,1095,450,130,2
0,210,640,86,4
1,730,712,88,1
1,730,1291,89,0
1,1825,846,163,2
1,1825,85,38,2
1,3650,847,274,2
1,60,1091,5,3
1,1095,1290,250,2
1,730,698,252,2
1,730,1066,130,3
1,60,566,358,3
0,60,640,38,3
0,1095,640,291,0
0,7,640,104,1
0,180,640,296,0
1,365,1214,5,2
0,28,1271,260,0
0,30,640,265,0
1,3650,424,58,2
0,5,640,111,4
0,365,640,296,3
1,365,45,226,0
0,60,640,291,3
0,730,640,104,2
0,180,632,111,0
0,30,640,86,1
0,365,640,5,0
1,60,847,5,3
0,60,640,41,3
1,120,1105,10,3
1,730,890,250,3
1,3285,547,226,3
0,60,640,151,2
1,150,280,204,2
1,365,1066,86,1
0,14,640,38,0
1,365,1119,351,3
0,365,640,111,1
0,1095,640,38,2
0,90,640,216,1
1,2190,404,226,2
0,365,640,296,0
1,5840,450,274,1
1,2,1066,165,0
1,730,559,307,2
0,60,640,104,2
0,90,640,296,3
0,180,640,167,3
1,730,450,226,0
0,60,632,68,3
0,2920,637,38,2
1,730,1341,307,2
0,60,640,86,3
1,365,962,318,2
0,1825,639,38,2
1,30,855,38,3
0,60,632,296,0
1,7,450,320,4
1,28,811,320,1
1,300,847,5,2
0,60,637,216,2
1,2555,895,250,2
0,2555,637,5,2
0,60,794,186,3
1,1095,878,318,3
1,150,847,166,3
1,30,696,114,0
0,90,640,38,2
1,1095,847,274,3
1,365,1066,38,2
0,30,640,111,1
0,3650,632,86,2
0,150,640,111,0
0,730,640,216,1
1,180,1130,320,3
0,7,640,38,4
0,2555,1207,41,2
1,365,559,38,2
1,30,323,307,3
1,300,1066,130,0
0,28,640,5,0
1,30,962,36,2
1,1460,857,289,3
1,90,811,210,0
0,365,637,5,0
1,120,538,307,3
1,365,406,99,2
0,90,640,111,1
1,1460,965,166,3
1,1460,747,239,2
0,4380,640,167,2
0,60,640,111,2
0,730,632,291,0
1,1825,962,318,3
1,1825,450,130,3
0,120,640,347,2
1,730,450,5,3
1,30,249,307,3
0,365,640,104,1
1,365,452,329,2
1,150,228,307,2
1,730,450,38,2
0,60,640,38,3
0,150,640,5,3
1,365,847,38,2
1,1460,167,307,2
0,240,1250,211,0
1,365,847,25,3
1,1095,1197,25,1
0,270,640,5,2
1,1460,1196,36,1
1,365,343,204,3
0,120,640,216,3
1,1460,1236,353,2
0,2920,640,5,2
1,365,45,38,3
0,120,1326,347,2
1,365,962,334,2
0,730,640,5,0
1,365,847,358,2
0,60,1251,211,3
0,120,640,296,3
1,365,450,250,2
0,21,640,104,1
0,60,640,104,3
1,730,401,226,3
0,1460,640,216,2
1,2920,362,130,2
1,120,847,38,2
0,28,637,12,1
1,1825,1066,86,1
0,28,640,104,0
0,60,640,216,3
0,5840,640,5,2
0,365,640,296,0
1,365,930,318,3
1,730,1066,330,3
0,1460,632,111,2
1,2920,1095,320,3
1,1460,1066,86,3
1,5110,1328,226,2
1,1825,351,318,0
0,2920,640,5,2
0,1825,922,104,0
0,30,640,104,1
0,2555,640,5,3
1,4015,1116,307,3
0,3285,632,356,2
0,365,640,86,1
0,365,639,216,0
0,150,640,68,3
1,1095,737,226,3
0,90,640,38,3
1,90,450,274,2
0,14,1251,205,0
1,1095,1201,274,3
0,730,632,68,1
1,1460,958,307,3
1,365,307,98,2
1,365,847,38,2
0,7,640,5,4
0,730,640,291,3
1,90,407,10,2
0,90,640,320,2
1,1095,1116,329,3
1,365,878,252,2
0,2920,640,318,3
0,150,640,104,1
1,1825,450,88,2
0,120,640,5,2
1,90,1346,353,0
1,365,407,320,2
1,730,450,276,0
1,730,1158,130,0
1,730,74,48,2
1,5475,450,274,1
1,365,407,353,2
0,21,640,216,4
1,730,867,130,3
0,14,640,5,1
0,120,640,5,1
1,330,1066,330,2
1,30,1105,98,2
0,365,640,111,2
1,1095,450,5,2
0,2920,640,38,1
0,1825,640,104,2
0,90,640,5,3
1,730,450,131,3
0,7,640,13,1
0,30,640,38,0
0,1095,640,5,2
0,60,640,104,2
1,365,847,38,2
0,60,632,38,2
1,730,55,38,1
1,365,1255,226,3
1,300,811,307,3
1,2190,529,25,2
1,730,1066,274,3
0,210,640,168,2
1,150,847,38,2
1,1095,696,252,2
0,60,1251,211,2
0,1095,640,63,2
1,3285,696,239,2
0,60,640,5,2
0,21,640,291,0
0,60,640,63,3
1,365,870,88,2
1,1460,249,38,3
0,90,1251,59,2
1,365,188,307,2
0,90,640,111,2
0,60,640,324,3
0,60,636,296,3
1,330,811,320,0
0,14,637,41,0
1,365,972,320,2
1,270,112,38,2
0,90,640,168,3
0,730,639,104,3
1,5110,96,88,2
0,180,637,63,3
1,150,425,130,2
1,730,1066,86,2
0,28,1271,260,1
1,365,1066,324,0
0,60,640,216,3
0,60,637,104,2
1,180,1066,38,2
0,150,640,38,1
1,730,1066,329,2
1,90,847,358,2
1,2555,1197,131,3
1,270,847,130,3
1,3650,74,320,2
1,365,268,353,2
0,150,640,5,3
1,4745,1191,252,2
1,730,847,38,3
1,1825,74,38,3
0,21,632,104,1
0,60,640,216,2
1,2190,893,38,3
1,240,166,307,2
0,21,640,63,1
1,1460,985,38,2
1,1460,306,250,2
0,90,640,38,3
1,730,847,5,3
0,60,1251,211,3
0,3,640,38,4
1,330,1066,289,2
1,365,1066,130,2
1,730,1258,329,3
0,365,637,220,3
0,365,640,68,2
0,730,640,220,2
1,365,450,226,2
0,150,640,104,3
0,240,637,318,2
0,60,640,104,0
1,730,74,320,2
0,1,640,318,1
0,6,640,38,4
0,14,640,38,4
1,2920,450,329,2
0,14,640,216,1
0,150,640,104,2
1,1095,1066,86,3
0,180,637,296,3
0,21,640,5,0
0,730,640,139,3
0,365,637,68,3
1,365,962,318,2
1,365,696,36,3
1,365,74,354,2
0,120,640,111,4
1,365,1255,163,2
0,90,640,111,0
1,14,1378,307,1
1,365,1066,289,0
0,365,640,41,0
1,2555,833,320,2
0,30,640,111,1
1,90,847,130,2
0,28,640,41,4
0,30,640,216,1
1,730,559,226,3
1,28,504,88,1
1,730,263,329,3
0,30,640,149,0
1,730,55,250,2
1,150,1362,130,1
1,120,861,5,2
1,60,450,36,2
1,3650,249,38,0
1,365,890,38,3
1,2920,696,114,3
0,365,640,38,1
1,730,298,98,3
1,1095,74,38,3
1,2190,983,203,3
0,3285,640,5,2
1,1825,1066,318,3
1,3650,847,5,3
1,2190,890,9,1
0,21,640,104,0
1,1825,1066,307,2
1,365,1066,289,2
1,365,706,38,3
1,365,1255,38,3
0,180,640,220,1
0,3650,640,296,3
0,14,640,41,0
1,270,1066,38,2
0,30,640,296,0
1,3650,1170,289,3
0,60,640,296,3
0,365,640,5,0
0,60,640,104,3
0,120,637,320,3
0,120,640,38,2
0,1460,637,38,4
1,120,214,114,2
1,60,1146,88,3
1,1095,450,128,3
1,1095,114,98,3
1,730,450,274,0
0,210,637,5,3
1,1095,27,289,2
1,270,1066,38,2
1,730,383,250,2
1,270,847,38,3
0,365,640,5,4
1,365,179,130,3
0,120,632,86,4
1,730,649,318,3
1,300,450,5,2
0,365,640,38,4
1,120,1066,259,0
0,1460,632,216,2
0,60,640,111,2
1,2190,681,38,2
1,365,847,274,2
1,1095,1066,329,0
0,7,640,5,0
1,30,962,166,2
0,30,637,38,0
1,365,1066,318,2
1,21,112,252,1
0,60,945,216,2
0,30,640,296,0
1,4380,249,5,3
1,60,1066,86,1
1,60,457,88,2
1,365,696,5,1
1,2190,1136,226,3
0,4,640,216,1
1,365,1066,86,2
0,1825,637,296,3
1,1095,696,276,2
1,1825,307,10,2
0,180,637,139,3
0,60,640,104,3
0,60,640,68,3
1,4745,1374,194,3
1,365,1066,362,3
0,21,640,332,4
0,1460,640,318,2
1,1095,27,289,3
0,365,640,167,2
0,365,640,86,0
1,1095,847,150,2
